user_id,place_id,rating
101267,P036,4
108412,P034,1
109246,P036,2
105535,P036,4
109919,P043,0
106396,P032,4
106038,P032,4
100638,P037,0
100468,P033,3
108953,P035,4
105290,P041,0
108344,P042,3
100128,P036,0
100880,P035,2
102408,P041,4
101234,P039,2
100081,P034,5
104742,P034,3
104611,P040,2
105299,P043,0
105304,P037,0
105867,P043,5
107360,P043,2
104155,P035,1
107841,P034,2
107203,P032,4
109755,P041,3
100092,P038,5
101627,P039,4
102585,P041,1
101382,P040,4
100731,P040,1
107323,P037,2
103905,P040,4
105700,P043,5
104498,P032,4
102101,P032,3
102058,P033,0
109808,P037,2
104043,P041,5
107494,P042,0
106454,P037,3
101375,P032,4
101688,P035,3
105979,P036,0
109464,P036,2
105041,P033,0
104898,P032,2
100882,P033,1
105537,P042,0
106890,P033,0
101845,P041,4
102449,P039,0
104123,P033,0
102260,P032,3
109920,P034,0
105053,P034,4
104901,P040,5
107485,P035,1
101716,P038,5
109418,P034,0
102464,P042,0
103696,P040,1
101604,P040,0
101127,P042,2
106351,P035,0
101409,P040,1
107927,P042,4
108125,P035,2
105449,P039,5
103387,P036,0
101147,P037,3
102827,P037,3
109372,P035,1
105036,P041,1
106020,P040,2
103858,P038,5
105257,P032,2
107758,P035,0
103694,P042,1
109183,P037,5
103124,P037,5
109536,P035,5
105943,P034,0
104867,P043,2
105325,P037,3
107690,P033,3
105129,P043,3
102381,P040,2
108513,P039,5
103470,P036,5
109165,P034,1
109645,P043,4
105522,P035,0
102212,P034,5
103721,P043,5
108579,P043,1
101248,P032,0
102006,P042,1
106859,P040,1
101760,P036,0
106071,P040,5
104156,P036,1
107069,P040,0
101629,P038,3
108266,P034,0
105158,P035,2
101157,P043,3
107609,P036,4
102699,P033,4
108005,P039,4
105785,P043,5
109219,P040,4
108531,P037,4
109690,P037,2
102062,P040,5
100273,P040,5
104829,P036,2
106726,P037,0
107684,P037,3
105483,P040,5
103270,P043,3
105748,P035,2
102886,P035,2
107718,P036,1
107617,P033,1
101768,P038,5
101348,P039,3
109562,P042,4
108301,P041,1
103090,P033,2
104949,P035,0
105036,P035,1
107604,P040,5
108012,P041,4
103606,P036,3
109759,P034,3
108631,P043,3
101154,P033,0
108674,P043,3
102350,P043,0
106514,P036,4
101844,P041,5
100629,P038,0
101303,P041,2
103301,P041,0
107127,P039,2
105564,P038,4
103403,P038,0
105228,P036,5
108823,P043,1
105500,P032,1
101845,P035,0
101898,P032,1
100783,P041,2
106343,P041,0
104596,P042,3
108754,P032,4
104879,P037,1
109104,P036,2
105271,P036,3
106894,P043,5
104043,P036,0
102241,P039,1
106480,P034,3
104458,P033,2
109881,P034,4
104485,P043,2
104794,P042,4
105314,P037,1
108355,P037,1
107434,P038,1
102840,P041,3
107900,P032,1
106098,P039,4
109746,P038,3
103295,P033,0
108057,P035,1
101638,P032,3
100923,P041,3
100570,P035,3
102154,P033,3
102987,P034,5
102006,P032,2
109071,P032,4
103918,P034,5
103046,P036,4
104669,P043,5
102663,P033,4
108956,P041,5
107809,P043,5
100208,P042,5
109635,P034,4
107228,P038,1
108526,P043,1
108790,P038,1
103932,P040,5
107189,P034,2
100658,P032,5
109419,P037,4
104240,P041,1
107997,P037,1
103339,P032,2
108946,P042,4
104057,P040,5
101990,P038,5
102776,P039,0
100606,P032,1
108279,P033,2
105547,P036,4
109778,P033,1
103155,P034,4
100026,P036,4
108726,P036,0
103028,P038,3
107358,P038,4
103263,P033,5
105792,P041,2
103875,P034,2
106051,P039,1
104577,P034,2
108789,P037,5
101870,P034,4
105270,P041,4
107471,P043,5
106309,P032,4
102395,P032,4
103133,P041,3
101104,P035,0
100472,P039,0
104184,P037,3
104092,P033,1
102169,P040,2
109666,P032,2
105517,P036,2
101488,P039,2
105367,P043,5
104627,P035,2
109751,P042,4
103948,P035,3
104975,P034,1
104662,P039,1
107135,P032,4
102649,P036,4
105529,P042,5
100357,P036,2
100825,P040,2
107905,P036,1
101134,P035,5
101277,P037,3
106228,P042,4
101809,P043,3
109646,P038,0
102729,P034,5
106586,P037,1
107694,P040,3
105916,P035,4
108398,P032,4
104560,P033,2
103921,P039,0
100646,P039,3
108287,P041,4
104584,P039,1
101579,P039,3
107005,P039,3
104544,P040,3
105959,P039,4
103330,P043,2
109789,P039,0
100380,P036,1
105783,P036,1
108117,P033,2
101667,P032,1
107581,P039,4
106567,P033,4
109463,P041,0
102727,P032,4
109855,P039,0
100641,P037,3
101223,P035,1
109056,P034,5
106465,P039,3
103040,P041,2
108200,P035,3
105249,P036,5
103524,P043,3
102941,P042,1
103057,P043,5
106428,P032,2
109860,P042,2
104066,P041,2
109635,P042,0
105875,P038,4
100458,P038,2
108624,P032,0
103195,P039,4
108338,P042,1
106705,P035,1
102866,P043,1
106249,P036,1
103794,P035,2
104763,P040,2
104815,P038,4
109792,P039,1
106454,P042,4
108508,P036,3
104128,P043,0
107970,P038,5
108426,P042,2
107837,P040,1
106229,P042,0
102217,P038,0
101746,P036,4
100275,P041,1
105125,P042,0
101522,P041,0
107679,P032,3
103817,P041,1
103539,P037,4
103164,P043,4
102785,P036,5
109733,P041,3
100176,P034,5
103811,P033,2
107475,P038,2
107770,P043,2
106564,P037,1
106497,P037,1
102760,P035,2
101314,P037,0
108270,P038,1
100097,P041,2
102247,P042,3
107528,P040,1
101747,P037,4
105152,P040,0
108810,P042,3
107416,P032,2
101564,P037,5
108198,P039,3
109961,P043,0
105780,P036,2
106267,P032,3
105038,P036,1
105914,P041,3
109075,P043,0
109428,P040,3
104929,P038,2
104049,P035,4
108840,P037,3
106054,P041,4
101476,P041,1
101415,P037,3
103101,P039,2
106515,P036,1
102508,P035,1
105859,P034,5
108800,P038,0
107355,P038,1
103894,P032,4
104951,P033,2
104773,P042,1
103541,P033,0
106046,P041,5
103696,P037,5
102652,P038,4
102998,P038,3
108475,P041,2
105494,P039,1
105762,P033,0
106161,P035,1
108453,P038,5
109406,P032,3
105444,P036,2
102709,P040,5
103667,P035,0
107319,P042,1
109254,P043,3
104713,P038,3
109111,P034,3
107562,P038,5
109449,P040,2
108331,P041,1
105401,P042,1
103097,P038,2
100240,P032,4
103314,P040,3
101902,P032,5
102272,P037,0
103933,P040,1
109172,P038,0
103389,P040,5
107197,P036,1
108156,P043,5
100348,P039,4
103181,P033,3
109891,P034,5
108348,P041,3
106166,P040,3
104624,P041,2
102876,P042,2
102426,P041,2
102026,P041,3
101104,P036,0
104523,P037,0
109463,P037,0
100050,P037,0
107125,P043,2
102763,P036,1
102741,P042,4
108424,P040,2
105144,P040,0
106188,P033,1
101311,P033,2
100192,P037,5
104923,P039,5
100150,P034,2
109350,P033,1
108635,P034,1
103240,P038,3
101555,P041,3
105092,P041,4
106630,P033,5
101364,P043,0
106986,P038,5
107592,P037,0
105927,P033,2
104761,P043,4
106748,P034,2
108605,P042,1
100817,P037,3
102865,P043,3
105646,P043,1
108950,P039,0
101766,P036,4
101225,P043,4
101526,P040,3
100073,P032,0
109263,P036,1
107237,P034,1
107253,P042,5
108332,P041,2
106570,P034,4
103642,P036,1
100491,P035,0
106539,P033,5
108035,P040,1
107247,P034,0
102855,P039,5
106112,P043,4
101547,P035,2
109773,P037,0
107712,P033,2
109965,P042,5
105154,P037,0
107635,P043,5
100391,P032,0
105263,P034,1
104346,P039,4
101977,P035,3
109409,P043,5
101646,P033,1
100081,P037,3
105163,P034,1
104708,P040,0
108197,P038,0
105722,P040,0
106261,P032,3
105932,P042,5
100048,P037,1
108591,P040,2
106308,P040,4
101896,P040,4
108344,P041,5
101007,P036,0
108472,P034,0
105995,P042,2
106452,P033,1
106262,P042,2
100844,P036,1
106876,P035,5
105257,P043,2
101123,P041,1
108272,P042,2
109822,P032,5
102851,P039,0
103875,P041,0
101309,P033,1
107149,P038,1
104057,P040,1
101848,P037,3
106470,P036,2
107664,P037,5
103003,P041,2
108516,P038,3
107953,P041,5
109761,P041,2
105425,P035,2
101024,P037,2
109862,P039,5
104599,P035,4
104319,P032,5
101141,P034,0
106256,P033,3
107970,P042,1
106864,P042,1
103877,P043,2
109820,P041,4
109802,P039,3
105648,P039,5
104941,P033,2
109600,P032,4
106747,P041,4
103211,P037,1
108533,P038,4
109035,P039,4
102025,P033,0
108248,P043,5
103504,P039,3
105310,P040,3
101863,P036,2
104826,P036,0
100130,P036,3
104902,P037,0
102553,P041,2
106978,P037,4
108752,P039,3
106408,P034,2
107142,P035,2
108060,P039,4
109132,P040,1
109863,P033,3
101190,P035,2
108817,P041,3
105153,P037,2
102969,P039,3
100786,P042,4
101219,P041,0
107546,P040,4
101350,P038,4
104088,P032,3
103664,P041,1
100502,P037,4
104164,P041,0
100071,P042,3
102419,P035,5
100127,P036,1
100433,P041,4
109377,P037,2
101196,P036,4
103344,P042,2
104761,P037,5
107046,P036,0
102036,P041,5
108885,P035,2
105516,P039,5
103646,P032,4
102302,P038,4
101567,P038,0
108262,P036,3
103599,P035,0
103619,P038,0
104833,P034,4
100461,P035,4
103582,P039,4
105080,P040,1
104241,P040,4
107623,P032,3
108058,P042,0
106734,P038,5
109681,P039,3
109006,P032,1
102639,P042,0
104941,P038,5
107685,P032,2
104564,P035,3
100885,P039,5
106666,P043,1
108917,P042,0
104269,P039,2
103104,P033,0
107018,P033,0
105753,P038,5
107178,P038,5
102626,P043,3
101974,P041,1
104086,P042,5
104737,P035,3
104897,P042,4
103876,P042,1
109126,P043,5
105963,P036,0
101208,P042,0
109556,P037,4
106326,P034,1
102052,P033,1
102567,P034,5
102958,P041,0
102924,P033,1
107874,P036,1
101155,P035,1
105253,P037,5
108309,P035,4
107894,P033,3
102852,P035,4
109344,P033,4
109227,P042,4
105833,P042,4
103364,P034,3
100419,P042,1
109322,P033,1
106288,P043,1
100113,P040,3
103990,P038,1
106749,P040,4
109936,P039,4
109788,P039,4
109620,P039,0
108354,P032,4
101002,P034,0
100187,P032,3
100811,P033,3
109015,P039,4
108141,P041,0
101969,P033,3
100752,P038,2
104344,P041,0
100592,P037,3
109656,P040,0
102277,P040,4
100524,P032,2
105835,P034,1
100859,P037,1
105869,P041,0
108689,P034,5
101179,P032,0
109134,P033,0
102362,P043,5
108917,P036,0
103925,P036,2
109943,P033,4
103947,P038,5
109689,P037,4
104747,P038,3
106152,P032,2
107236,P042,2
108937,P042,5
106000,P039,5
108431,P037,3
107675,P033,2
107924,P040,5
105927,P032,3
105126,P043,1
109705,P037,2
108551,P037,0
100547,P042,4
109385,P032,4
101322,P039,1
102464,P038,1
106350,P033,2
101179,P032,4
104219,P036,3
107396,P039,3
109864,P034,2
108354,P034,2
103187,P033,5
105176,P034,3
104585,P040,2
104631,P037,0
107110,P037,1
105129,P035,5
100028,P037,0
106532,P038,4
106560,P033,1
108706,P033,1
103025,P042,3
103002,P043,4
102483,P042,2
107824,P037,4
101177,P036,1
101762,P038,5
105966,P043,2
100368,P034,5
109760,P035,3
106750,P037,1
100047,P033,1
105112,P038,0
105729,P038,3
109454,P033,5
107739,P043,2
109504,P034,4
100438,P032,0
107732,P038,4
103982,P039,5
101901,P032,1
109128,P038,4
100857,P036,0
104425,P039,5
109982,P040,1
105950,P032,1
101725,P032,0
107844,P033,5
102670,P037,4
105208,P040,4
108031,P035,2
104573,P038,3
107697,P035,1
101158,P039,5
100379,P032,4
108497,P039,4
107336,P034,2
107950,P036,2
100190,P039,3
102175,P040,2
103393,P043,5
109858,P034,2
107734,P035,4
107020,P034,0
107141,P042,2
104733,P035,3
104051,P042,2
100884,P040,1
104956,P040,5
108910,P040,5
109940,P033,1
109476,P042,3
107946,P035,3
109924,P041,4
103584,P037,5
104927,P032,5
104886,P041,4
100227,P035,2
101927,P032,3
106723,P038,3
104317,P043,5
101560,P042,1
100283,P037,0
103519,P038,5
104790,P039,0
105098,P040,1
104596,P033,5
102093,P039,2
100724,P032,4
106360,P035,2
109761,P042,4
102816,P037,3
107587,P033,3
106969,P037,4
106819,P032,3
106400,P032,2
107402,P043,1
108139,P042,3
101410,P041,2
109226,P036,1
100153,P036,3
100541,P038,4
104161,P041,3
107277,P032,4
106590,P035,2
102759,P038,1
101664,P042,0
102739,P033,2
109598,P032,1
104704,P034,5
105767,P043,4
109756,P043,3
107888,P035,3
107975,P034,3
103088,P037,4
107297,P042,2
109338,P034,0
101080,P037,1
101791,P036,3
104882,P043,0
107018,P038,2
100773,P037,3
103574,P040,2
108965,P043,1
107519,P037,2
102751,P043,3
105807,P039,5
103161,P040,5
102587,P038,1
104071,P037,5
102520,P042,0
104079,P038,2
106479,P032,1
107063,P033,0
103221,P033,2
109987,P036,1
109126,P042,4
108130,P032,5
102536,P039,0
104893,P040,1
107106,P036,5
106773,P041,1
104628,P035,4
109151,P037,3
100430,P040,5
103125,P042,5
108066,P042,2
104889,P039,3
102538,P043,2
108057,P035,5
105315,P041,0
109841,P037,3
106895,P042,0
106160,P041,0
108049,P040,0
109790,P037,4
103038,P038,3
101823,P032,4
105541,P035,3
101263,P041,3
109463,P041,1
102766,P034,5
101944,P043,0
109598,P032,0
100209,P036,1
109879,P032,1
104030,P039,1
102181,P038,4
108735,P035,1
109878,P042,2
107532,P040,4
105221,P035,4
102761,P034,1
100176,P042,3
104788,P037,0
109472,P040,2
105664,P032,0
109229,P033,2
108384,P034,3
100182,P042,4
108460,P043,5
105023,P036,2
100480,P036,4
102757,P036,4
106979,P043,1
103164,P035,0
101552,P039,4
106050,P036,5
107141,P036,0
105622,P036,2
101225,P038,0
108805,P037,5
107218,P040,3
101768,P038,1
102987,P043,3
107030,P034,4
103494,P037,0
109285,P036,4
101710,P033,0
108397,P039,2
102768,P035,3
103491,P035,5
107181,P037,5
109423,P040,4
100986,P041,3
102936,P041,3
107749,P034,2
101764,P040,3
101648,P034,3
100577,P042,0
105774,P041,0
109279,P033,2
109119,P032,5
102046,P034,1
103775,P042,3
103203,P035,0
100083,P043,3
105169,P041,5
