user_id,place_id,rating
103743,P074,3
100527,P072,5
100220,P073,0
101500,P075,2
104941,P075,1
109489,P067,5
107908,P082,4
106358,P072,3
107785,P068,1
103612,P068,3
106140,P064,2
103720,P067,4
107808,P080,3
109220,P075,4
107095,P077,3
101876,P074,2
107976,P065,5
104853,P079,0
100062,P076,0
108589,P068,3
107711,P067,1
104761,P077,0
102524,P067,0
100391,P065,4
101087,P069,1
103138,P070,4
107249,P077,4
109168,P064,4
104764,P068,0
100058,P065,4
102439,P081,4
107000,P065,3
104221,P065,0
103873,P082,5
104076,P070,3
101022,P075,1
106396,P080,1
104641,P067,5
106564,P074,1
100680,P074,2
102343,P076,1
102806,P069,0
108301,P074,3
100356,P067,5
107668,P072,2
107091,P079,0
103180,P072,3
100723,P073,4
109985,P082,4
108822,P079,3
104821,P068,4
105932,P073,3
108573,P069,1
107216,P078,2
101476,P072,4
101249,P076,2
108120,P067,5
105922,P081,3
103990,P077,5
103635,P083,5
100021,P071,1
105206,P072,4
109097,P072,3
100077,P081,5
102340,P071,5
105486,P066,3
101487,P066,4
101518,P073,5
106766,P080,2
102631,P069,2
101497,P077,1
107079,P078,2
109204,P064,2
103901,P067,5
103006,P068,5
103494,P066,0
108459,P066,2
105585,P077,3
101414,P076,4
104711,P069,5
108630,P069,4
106981,P077,5
106385,P075,4
103303,P065,2
108470,P079,1
109908,P071,2
105704,P072,5
101257,P068,2
104881,P075,2
102905,P072,2
108299,P065,4
102647,P066,5
109517,P077,4
101235,P070,2
106003,P068,3
109902,P083,0
107185,P074,1
109271,P072,0
104291,P076,4
107060,P071,2
104002,P077,0
104902,P077,1
107388,P077,4
103143,P072,0
101163,P068,3
105497,P070,5
109574,P067,3
102182,P070,4
108762,P064,0
106118,P065,0
109857,P083,2
106781,P068,5
102681,P073,2
100703,P066,1
103941,P064,5
102105,P083,3
101130,P071,5
105800,P066,3
102845,P069,5
107962,P080,4
106852,P083,5
106592,P081,3
100003,P079,0
100940,P079,4
101389,P083,2
106713,P072,4
105554,P072,4
104596,P064,3
108613,P077,3
104142,P075,0
103794,P072,4
102180,P079,0
102205,P068,0
103759,P081,5
105793,P073,3
103704,P082,5
108549,P067,1
107601,P064,3
101437,P066,2
103515,P064,2
107742,P070,3
108039,P081,4
104682,P069,4
106510,P071,0
107653,P083,2
104679,P067,1
107777,P072,0
109794,P076,1
100203,P081,1
100421,P080,3
109966,P067,0
108146,P065,2
105874,P068,4
104737,P076,3
108761,P078,1
109600,P072,1
108531,P066,4
108335,P073,5
101820,P081,0
109752,P070,0
102870,P078,0
108564,P073,5
107221,P082,4
106030,P074,0
106697,P078,4
103405,P082,3
103274,P067,0
107021,P066,0
103530,P078,0
101794,P083,1
104707,P068,1
108296,P072,2
105627,P070,2
107283,P068,5
108100,P080,0
107428,P065,5
108309,P069,4
104084,P069,2
108103,P083,0
100763,P080,2
104695,P077,0
103313,P082,1
103889,P074,2
108596,P075,3
104089,P067,2
102771,P081,5
103656,P065,3
100214,P071,5
105848,P076,0
103399,P072,4
102963,P079,5
109868,P071,3
100877,P074,2
104411,P073,3
107541,P065,3
100942,P078,2
109612,P072,1
101640,P078,4
100540,P078,4
103738,P077,3
103096,P082,4
104622,P067,1
107186,P072,2
104289,P072,5
102202,P077,5
103009,P072,2
106956,P076,2
102156,P069,0
106305,P080,4
109389,P075,0
101163,P075,4
109605,P079,1
105074,P066,2
100221,P077,1
102116,P070,5
109098,P082,3
108841,P080,2
101330,P081,0
109290,P071,1
108589,P064,0
100953,P064,0
102852,P067,3
105042,P078,1
108435,P077,2
108625,P073,3
108774,P069,4
100678,P073,5
102939,P067,1
102076,P071,5
107981,P080,1
107541,P072,1
107277,P075,4
101916,P082,1
107309,P073,4
108461,P078,0
102563,P073,0
109152,P080,4
108584,P069,2
107052,P073,5
105271,P072,2
105479,P078,5
102474,P069,3
109156,P079,5
109480,P078,4
103145,P079,4
104950,P072,1
102833,P074,2
103483,P067,2
109480,P069,2
102542,P066,2
100784,P074,3
108505,P067,0
101771,P082,2
108286,P069,5
105540,P067,3
107605,P077,0
106226,P078,5
105408,P072,1
107838,P076,2
106750,P073,1
102101,P079,1
101519,P073,3
102322,P066,2
105051,P082,5
103041,P072,5
106668,P069,5
109261,P066,3
109839,P081,4
102675,P075,4
104025,P064,0
106824,P072,4
104194,P064,3
103107,P076,2
106389,P072,1
101827,P077,3
108345,P076,0
101299,P078,3
103389,P065,0
106493,P082,2
102716,P065,2
108859,P071,1
102466,P068,0
108341,P079,5
100714,P075,5
104703,P079,2
108495,P079,1
100270,P074,0
107379,P074,4
100167,P068,0
104044,P076,2
100041,P078,5
107298,P075,3
107404,P079,4
106766,P079,5
106321,P064,4
102411,P083,1
100983,P066,4
101096,P068,5
105080,P079,4
109596,P072,3
100204,P067,3
102101,P073,2
103086,P064,4
100903,P069,0
100506,P065,2
104775,P073,5
109823,P072,0
106954,P078,5
106010,P083,3
106749,P073,5
103576,P079,3
109172,P077,5
100733,P080,5
102790,P070,4
109870,P078,0
100261,P078,4
105086,P078,3
105408,P076,3
104225,P066,3
103134,P072,1
109896,P080,2
103305,P082,5
101595,P072,3
107383,P082,1
102144,P080,4
109294,P066,4
109723,P079,2
103640,P079,4
109425,P065,2
109372,P074,2
100985,P068,5
103332,P070,4
106961,P072,4
103325,P076,5
102976,P065,2
106994,P082,2
102478,P068,1
101938,P066,1
100543,P064,4
102646,P073,1
103140,P077,4
104384,P077,1
104920,P079,2
103155,P080,0
104663,P081,3
108839,P070,1
103077,P074,1
104796,P069,0
100871,P081,1
102619,P079,0
101827,P064,5
101864,P070,2
106946,P083,0
107489,P072,0
103696,P073,2
103669,P065,5
100922,P069,2
104541,P076,3
103175,P064,5
109209,P068,0
106753,P072,4
108093,P064,4
107942,P074,3
106645,P076,2
109269,P074,5
101254,P073,3
102429,P074,1
103764,P083,4
103161,P068,1
105650,P067,3
106546,P083,0
103792,P069,4
104095,P078,2
103382,P079,2
106060,P074,0
106871,P068,0
106879,P064,2
101808,P078,4
105256,P082,2
105870,P078,4
102727,P074,5
109512,P076,1
104345,P079,1
108858,P079,3
104287,P067,5
106328,P071,1
108490,P077,4
101668,P070,1
108738,P071,4
104375,P067,3
100051,P070,4
106835,P070,1
106580,P076,1
102300,P081,2
108432,P077,4
109030,P076,1
105227,P077,0
102474,P075,1
105091,P078,5
101313,P076,5
108152,P083,5
105979,P080,5
109027,P064,2
103556,P076,1
105423,P065,5
108595,P064,4
107343,P066,2
100546,P068,4
107103,P068,1
102025,P064,1
104175,P076,2
100404,P078,3
107367,P064,1
103800,P067,3
109739,P076,3
104113,P069,5
103118,P080,0
104009,P069,5
105699,P082,4
104319,P073,1
105111,P068,0
106210,P074,4
106694,P080,2
106630,P070,2
106140,P073,0
103022,P070,0
105795,P072,4
103408,P073,3
107927,P069,1
107536,P069,0
104982,P075,3
101634,P076,3
106164,P079,0
108399,P072,0
103979,P080,1
104283,P065,0
107232,P071,4
103493,P076,2
103777,P065,2
103404,P080,2
102334,P080,2
106830,P077,2
107104,P079,4
100397,P066,2
103986,P067,1
107470,P079,5
109543,P076,0
106653,P068,0
101288,P069,5
101419,P071,2
100334,P068,3
106471,P072,0
107868,P072,0
105470,P068,4
109483,P075,2
106838,P083,5
103858,P075,5
102498,P081,5
109096,P065,5
101144,P070,5
108916,P083,2
103234,P070,1
107171,P068,5
101960,P067,3
103718,P071,1
104411,P076,4
108450,P081,5
105631,P074,2
104772,P068,3
102498,P066,0
102430,P067,0
101036,P065,2
101322,P073,0
108784,P079,0
104996,P079,4
102593,P077,5
102800,P072,4
107240,P069,2
101047,P066,1
105970,P072,5
102875,P077,4
103161,P065,1
106263,P077,2
102164,P076,5
101565,P073,2
107270,P078,0
107862,P081,4
106634,P068,0
101354,P075,1
101577,P080,3
104872,P076,2
108696,P071,2
109067,P073,0
100058,P082,5
100402,P073,1
108662,P070,4
102224,P068,5
102934,P078,2
100295,P076,2
104827,P064,5
103806,P080,2
106171,P072,3
104905,P070,4
100169,P071,3
109706,P073,1
102736,P064,2
105873,P068,1
102096,P080,1
109010,P074,5
108617,P067,0
104829,P070,5
106000,P066,4
100620,P074,0
100709,P064,2
104231,P076,2
101892,P072,3
102851,P081,4
101951,P071,4
104323,P068,2
105280,P073,4
100711,P080,5
101949,P067,2
106779,P078,1
107846,P072,1
108586,P078,4
100839,P078,4
103813,P083,4
106974,P066,2
109441,P076,2
107874,P079,4
104663,P067,1
108741,P071,3
102278,P075,0
101025,P079,1
109913,P069,3
102809,P074,3
109975,P070,2
107156,P083,3
103216,P065,3
101450,P069,4
109762,P078,5
107050,P070,2
109435,P068,5
103109,P069,2
100176,P071,4
101218,P066,0
106399,P067,1
106899,P074,2
109573,P074,0
109986,P079,0
108563,P074,4
103510,P078,5
108094,P079,3
100670,P075,3
105688,P083,5
109988,P068,3
107676,P064,5
102549,P080,4
107406,P064,2
101309,P065,4
107623,P064,2
108990,P065,4
104695,P073,2
103263,P082,3
103470,P083,4
107765,P069,4
101662,P071,4
102697,P076,0
101205,P082,2
104130,P072,1
107559,P082,4
105968,P071,0
108254,P079,5
109491,P069,4
104206,P083,4
108765,P068,0
107779,P082,4
101399,P078,1
106902,P075,0
104069,P073,5
101822,P070,5
101862,P074,0
105247,P065,2
108058,P080,0
107300,P083,4
105622,P079,3
102578,P070,0
109549,P066,3
100602,P072,1
109815,P072,3
108117,P067,3
109971,P080,4
103641,P066,1
102602,P078,5
109737,P069,2
100144,P071,0
103234,P071,2
108586,P078,1
108284,P071,0
108932,P078,2
105257,P079,5
104272,P080,0
102077,P073,5
103204,P065,3
108050,P065,2
103595,P083,1
104533,P071,2
106808,P071,3
101476,P066,4
103619,P067,0
105513,P075,2
109731,P081,5
106606,P070,0
101140,P065,5
107805,P072,0
104992,P078,2
102967,P069,5
100828,P073,3
102727,P078,3
109565,P066,2
106191,P064,5
100923,P068,3
102052,P064,3
109962,P066,2
106180,P075,1
106559,P080,0
104131,P064,1
101654,P070,5
108325,P076,0
109568,P065,4
103521,P066,2
109975,P076,3
109351,P082,3
102498,P074,4
100541,P074,2
103527,P070,0
100710,P071,4
105413,P074,5
108164,P076,3
101284,P077,4
103503,P067,4
107501,P081,2
104504,P076,2
103984,P068,1
101099,P079,1
107177,P075,1
101422,P070,3
107553,P070,0
102799,P069,1
107371,P070,4
102899,P079,2
105631,P074,5
108989,P068,5
104515,P078,2
100093,P076,1
100044,P064,1
106438,P075,0
100510,P068,3
105329,P075,1
109455,P066,0
106528,P082,4
109386,P077,0
105527,P077,2
100030,P071,4
101262,P076,5
102397,P067,1
109361,P069,0
105499,P068,1
101822,P069,5
107865,P083,3
100421,P072,3
107489,P074,0
103959,P083,3
109975,P066,0
103455,P068,4
105863,P081,4
106166,P064,5
100654,P064,0
104622,P071,1
103684,P083,3
106978,P082,4
108294,P069,1
104097,P068,5
101418,P077,3
108705,P068,3
101588,P080,0
104969,P064,2
101827,P069,2
109253,P080,1
109654,P065,5
109335,P071,4
104422,P081,5
102426,P065,3
104720,P072,2
107168,P078,2
104362,P073,0
101948,P067,3
108291,P081,3
108821,P072,4
100655,P065,1
101015,P081,4
104714,P064,4
101995,P069,3
104730,P070,1
100142,P069,0
101551,P080,2
105021,P080,3
103644,P071,0
104451,P078,0
100830,P067,0
103367,P075,5
105065,P067,3
103380,P066,4
103786,P066,5
102505,P081,1
109425,P076,2
103945,P078,4
102837,P072,2
104120,P080,0
107049,P068,2
100650,P067,5
102216,P065,4
109883,P067,1
101030,P064,5
107300,P078,3
101351,P082,0
105237,P081,0
102952,P072,2
104968,P068,1
100940,P075,5
100997,P065,2
103622,P066,1
106391,P064,4
102618,P075,5
102839,P079,0
107577,P067,3
104334,P080,2
108994,P065,2
101144,P072,4
102643,P078,1
108258,P073,0
106352,P072,2
106575,P072,4
101734,P070,3
108855,P065,5
101639,P072,0
102508,P066,1
105389,P069,3
107059,P072,3
104059,P080,2
100162,P082,1
104971,P067,5
106176,P069,2
109405,P065,0
103616,P078,5
100987,P073,3
104620,P071,5
101289,P078,5
106983,P071,3
107291,P079,4
106264,P075,2
106139,P065,3
105043,P074,2
102587,P065,0
108503,P077,1
105856,P072,0
105190,P066,0
103377,P064,1
102578,P071,1
102689,P070,0
106744,P079,3
109162,P072,3
109568,P073,3
107266,P073,4
105435,P070,2
105034,P083,3
106138,P082,2
104652,P077,4
107671,P070,1
107625,P065,1
104834,P066,5
107667,P071,2
105039,P065,5
108448,P067,2
102156,P068,5
108912,P082,5
102616,P081,4
108621,P072,3
104640,P075,3
106002,P081,2
101540,P073,4
109599,P075,0
105641,P070,3
102262,P069,4
109796,P066,2
102445,P082,0
106285,P081,4
100090,P083,1
103146,P081,1
109718,P081,4
108728,P074,1
104386,P065,0
105473,P080,0
109221,P077,1
109482,P066,5
105267,P076,2
103633,P072,3
105323,P071,4
101727,P083,5
100741,P073,5
104643,P074,2
102733,P067,4
106710,P065,0
104185,P071,2
105239,P082,5
109380,P081,4
102520,P070,3
105116,P075,4
101124,P082,1
100054,P066,0
105381,P066,2
106141,P083,5
105938,P072,5
108001,P078,1
104758,P067,1
100967,P073,5
100948,P077,3
102745,P082,5
107260,P081,1
103328,P066,0
108216,P078,3
106649,P077,4
103677,P066,5
102658,P082,2
101603,P076,5
105667,P074,5
104583,P074,2
106092,P070,5
104500,P082,2
106131,P065,5
101902,P082,5
107425,P072,4
108795,P074,3
103568,P072,4
108752,P065,0
100792,P075,0
102173,P080,0
104423,P079,3
100804,P076,0
104773,P067,3
107052,P082,2
104503,P073,0
101260,P067,1
100809,P080,4
102166,P082,0
102401,P075,1
100894,P079,0
104617,P066,3
105527,P079,4
100236,P073,3
107442,P081,4
101818,P083,1
105136,P068,5
104619,P071,0
109385,P068,2
104124,P071,4
107112,P064,5
106081,P065,3
103026,P068,0
109491,P082,5
101666,P071,0
106488,P064,1
108363,P074,1
103279,P068,1
105716,P068,0
107183,P067,2
106548,P069,0
102019,P080,5
106378,P073,4
107817,P082,5
104874,P070,0
109194,P081,2
108926,P066,3
104168,P079,4
103198,P065,0
106632,P079,4
106966,P070,1
103387,P082,1
106592,P080,4
102708,P076,0
103052,P064,4
109112,P064,3
109361,P071,4
101556,P077,0
105121,P073,0
100011,P073,4
109934,P079,0
105454,P069,4
101307,P066,4
106362,P067,3
105853,P073,5
106895,P079,3
103667,P073,1
104211,P078,1
105258,P083,3
107771,P064,2
107928,P080,2
100930,P082,4
101774,P068,5
109897,P075,0
106162,P075,5
101860,P064,3
107576,P068,4
107245,P075,1
104927,P064,4
104546,P067,1
108681,P080,1
103801,P073,4
100337,P081,5
109916,P065,4
101903,P077,0
107997,P080,5
101208,P074,3
104501,P068,0
107257,P070,1
101503,P067,5
100254,P075,3
103229,P069,1
104166,P074,2
100718,P070,3
106812,P073,2
106575,P075,3
102033,P069,3
101364,P070,3
101600,P073,5
102125,P068,0
103071,P083,1
107282,P076,2
101457,P076,5
103472,P064,3
104291,P070,4
101627,P072,0
107832,P081,2
100709,P069,3
108725,P068,3
101372,P081,4
103498,P070,1
102038,P080,3
103195,P067,4
109125,P081,2
102468,P071,0
101426,P077,5
100407,P080,0
102146,P066,0
101121,P068,4
102701,P077,0
106622,P078,2
108639,P067,2
104015,P082,5
105892,P080,5
101089,P077,2
107278,P067,2
103416,P067,5
100429,P076,1
102012,P079,5
103308,P066,3
109005,P069,3
106751,P078,2
100545,P075,5
102570,P082,1
109063,P083,2
105461,P070,0
101143,P075,4
105982,P072,5
101672,P076,3
102413,P080,2
105086,P071,4
104635,P074,3
107716,P068,3
109180,P081,4
104998,P067,0
103330,P082,0
105477,P079,0
106998,P071,2
102436,P066,4
107004,P075,1
101364,P069,0
106605,P065,5
107138,P065,1
104836,P070,4
105802,P075,4
109149,P076,3
107791,P083,1
108142,P068,3
100392,P074,5
100519,P064,2
101815,P082,5
104205,P070,0
109608,P080,3
102445,P076,0
108593,P075,5
104126,P083,1
103262,P072,5
107539,P077,0
108204,P070,4
106461,P066,3
106610,P075,4
102063,P073,0
103905,P071,0
103836,P079,0
109755,P073,5
106600,P081,4
106546,P075,3
103930,P075,1
108507,P065,4
103328,P080,2
103177,P075,0
102533,P066,1
107060,P073,2
108492,P068,5
100360,P075,2
105961,P064,3
100789,P071,3
102899,P066,0
108249,P073,0
100990,P069,0
109906,P068,0
104026,P064,4
109669,P079,4
101289,P065,2
102423,P066,5
102509,P068,3
100876,P070,2
107546,P068,3
109221,P074,3
100199,P077,0
108305,P076,4
103722,P081,4
108984,P070,2
109612,P073,3
100897,P069,2
105596,P080,5
108037,P079,5
101239,P071,5
103858,P080,0
101407,P071,4
106866,P079,2
102957,P074,2
106724,P070,1
107223,P074,0
104689,P071,3
109757,P082,4
106549,P064,0
104994,P077,4
107595,P068,3
101837,P064,3
100776,P077,3
104393,P078,1
100645,P077,3
105636,P068,4
101142,P076,1
102600,P067,1
107644,P074,3
102324,P079,1
106720,P073,4
106016,P070,2
103771,P065,1
109256,P065,1
103730,P064,5
105563,P068,5
106345,P071,1
105494,P065,5
104651,P079,5
109230,P078,1
103161,P069,4
102845,P078,4
109184,P075,2
106032,P067,5
109553,P073,3
100265,P064,2
105770,P075,3
102107,P075,3
102350,P065,2
109024,P080,2
101304,P070,3
103866,P073,3
106914,P068,1
104596,P073,1
102155,P066,2
104051,P075,2
105732,P067,2
100963,P078,5
104795,P064,0
100870,P065,2
102418,P073,3
106546,P071,0
108452,P067,2
103791,P076,2
101796,P064,5
103175,P073,1
105515,P077,4
103279,P064,2
106495,P066,0
100134,P083,4
107029,P079,4
108910,P070,4
108395,P070,2
105918,P065,4
103453,P070,3
105975,P083,1
104367,P074,2
106533,P076,3
109900,P065,4
107162,P080,2
105439,P073,1
106124,P067,1
108471,P074,4
106952,P078,1
100053,P073,3
102286,P082,2
107694,P068,3
100365,P070,3
100637,P077,1
105162,P071,0
100271,P070,3
107373,P079,3
102093,P071,0
100306,P072,2
107787,P081,0
103209,P064,4
101977,P078,2
106084,P077,3
107946,P069,3
100439,P066,4
103384,P076,2
107468,P083,4
109888,P069,1
101457,P071,5
107797,P077,5
106303,P079,5
102547,P068,0
105160,P067,2
108133,P082,0
100342,P064,2
106232,P075,0
109774,P082,1
103737,P079,0
100968,P071,0
101766,P065,5
109249,P071,4
100682,P082,0
101864,P066,2
108171,P064,4
107067,P070,2
104424,P072,4
100298,P075,4
103770,P074,4
103422,P080,3
109760,P083,1
103344,P064,5
101838,P071,5
105199,P082,3
103617,P075,5
109679,P073,2
103073,P079,0
102829,P075,5
107282,P074,2
104790,P070,5
101502,P066,4
103095,P071,1
109881,P079,2
107988,P067,3
106629,P072,5
101570,P065,3
100865,P083,3
102396,P070,4
109928,P081,2
107728,P070,5
107821,P083,5
102933,P069,4
100445,P081,4
102641,P071,1
102290,P079,0
100548,P073,4
109450,P068,3
102211,P076,0
108166,P064,1
104625,P079,3
105795,P066,5
102340,P081,1
109329,P082,1
107409,P075,0
106276,P074,4
102417,P081,3
104818,P068,5
101206,P075,4
106154,P075,5
102242,P066,3
103566,P067,2
107908,P068,4
104373,P065,5
106144,P071,3
105548,P069,1
104379,P072,0
106189,P079,4
103601,P076,5
105137,P081,5
104663,P077,4
103606,P067,1
102339,P068,4
108293,P065,0
101000,P066,4
105028,P064,3
109465,P076,4
105048,P074,2
106461,P081,4
105495,P080,2
107332,P064,1
108602,P077,1
101420,P065,5
104492,P078,1
105898,P083,5
103751,P066,3
106259,P079,1
101330,P072,5
109442,P067,3
102431,P081,4
105932,P072,1
101447,P078,5
105163,P079,0
105895,P074,1
103134,P066,3
109735,P075,1
108797,P079,2
109085,P067,5
105942,P069,0
102460,P066,2
102127,P069,2
103571,P081,5
104290,P076,3
106277,P077,0
107628,P072,5
109607,P064,2
100283,P079,1
104668,P083,4
100766,P081,1
100485,P068,4
103110,P068,5
102156,P077,0
105374,P065,0
108378,P077,3
101469,P064,4
105536,P082,5
108871,P070,3
100579,P072,1
109745,P075,4
107174,P080,2
101401,P075,4
106469,P065,4
100509,P083,2
100999,P066,5
105825,P066,0
101912,P075,2
107890,P078,0
103340,P072,2
103755,P080,0
108952,P068,1
102658,P068,2
106348,P081,3
102074,P074,1
104644,P068,5
100466,P070,5
100172,P072,1
104463,P071,2
105584,P069,0
104694,P082,1
105465,P067,4
103261,P083,2
104711,P080,1
102992,P083,0
106445,P079,1
106028,P077,1
109260,P079,5
103333,P079,4
108063,P071,5
108213,P065,0
101934,P080,0
107609,P082,3
108131,P065,3
107566,P073,1
105364,P083,1
105017,P078,3
104039,P076,1
107123,P064,0
100446,P075,4
103476,P067,4
108426,P066,2
104779,P072,3
103996,P066,3
109564,P073,0
106177,P074,4
103245,P074,1
103338,P076,1
104845,P064,2
105567,P072,3
103867,P078,0
105677,P082,5
103139,P082,2
106352,P068,4
100898,P066,4
108798,P078,1
107553,P073,1
103822,P067,2
108103,P079,0
102846,P073,2
106696,P074,5
104306,P078,0
106358,P073,2
109053,P078,5
103091,P076,5
101825,P067,3
105458,P065,2
102790,P081,5
109176,P075,0
106174,P065,2
100346,P064,4
108145,P077,2
106588,P065,1
105805,P076,0
108507,P071,0
106140,P078,5
100196,P069,2
108916,P081,1
104111,P078,2
107704,P076,1
101440,P064,3
100543,P080,0
103005,P081,0
107972,P064,5
105090,P071,1
100173,P080,3
105493,P071,5
105198,P067,5
108284,P067,4
100950,P076,3
103605,P073,5
100013,P078,0
106359,P083,0
100819,P069,5
101073,P066,4
103572,P078,4
107693,P074,2
109277,P071,3
103060,P082,0
108913,P078,4
108954,P065,4
101058,P081,2
107300,P069,5
109171,P069,4
106342,P080,2
107640,P066,2
109430,P077,4
100843,P075,3
106653,P065,0
102698,P068,5
109472,P082,2
103223,P064,1
100457,P069,0
107812,P065,1
100486,P079,3
105754,P083,0
102943,P065,0
102117,P083,5
108407,P071,1
103931,P065,1
104905,P072,5
107804,P083,3
104011,P075,0
100031,P072,4
102208,P071,1
109398,P066,1
100701,P079,3
109359,P083,4
103688,P064,3
104875,P081,0
102373,P079,5
100461,P064,4
107326,P083,0
102988,P066,3
107617,P067,4
101371,P064,3
109238,P077,2
106575,P079,4
102898,P083,4
102929,P068,2
101307,P068,0
108356,P080,2
106573,P068,0
108623,P076,1
107490,P082,2
100220,P065,0
104535,P071,3
102560,P078,3
101344,P078,5
105482,P076,0
102397,P073,3
104039,P075,5
102311,P078,5
100858,P072,1
102421,P072,1
103738,P080,5
106786,P076,4
101774,P065,4
102711,P073,4
102091,P075,0
105475,P078,1
102236,P071,5
104309,P068,0
105459,P067,5
101771,P072,0
101166,P075,0
105983,P067,4
108093,P083,2
103988,P079,0
108295,P073,4
101644,P066,2
104107,P083,2
106272,P070,4
107276,P067,3
107228,P069,0
100500,P069,0
106513,P073,2
103421,P065,2
106519,P079,3
108054,P065,3
108884,P066,2
107180,P069,2
100787,P071,4
101792,P083,0
102750,P074,5
100345,P078,2
103354,P082,0
100124,P067,5
103884,P065,1
107323,P070,3
101577,P068,3
103670,P077,2
108279,P079,1
101725,P074,0
100755,P080,1
101110,P078,1
103948,P076,1
101498,P082,3
101996,P083,2
105318,P064,4
100064,P075,2
103002,P073,4
101800,P064,3
108713,P066,4
100636,P066,5
106752,P067,4
107000,P070,5
108880,P079,0
103309,P073,0
105830,P081,5
102062,P074,5
103118,P081,1
108427,P079,5
104347,P072,2
103959,P075,0
100776,P076,3
102764,P074,5
101833,P078,3
108914,P082,2
103387,P078,4
