user_id,place_id,rating,unique_id
103624,P190,5,
103629,P185,1,
109820,P187,2,
107866,P177,0,
105191,P186,2,
102612,P165,3,
103369,P169,3,
108938,P188,5,
101287,P167,1,
100443,P185,0,
104682,P168,3,
105461,P189,3,
108102,P176,3,
101567,P185,0,
103119,P168,2,
103903,P191,1,
101591,P196,1,
103294,P185,1,
102304,P165,5,
103727,P172,4,
101405,P185,3,
104165,P168,3,
109123,P161,0,
101318,P181,2,
107125,P175,4,
109814,P195,4,
106289,P180,2,
100176,P169,0,
104325,P192,3,
101252,P161,4,
107272,P188,5,
105240,P171,3,
100756,P176,1,
108826,P185,4,
100204,P176,1,
100245,P170,3,
102358,P197,2,
106346,P193,3,
103123,P177,4,
108624,P189,5,
102141,P180,5,
104178,P172,3,
103017,P190,2,
103747,P193,1,
108108,P179,5,
108814,P190,4,
105890,P188,5,
105954,P176,5,
102025,P184,4,
106241,P186,3,
103562,P164,3,
102460,P187,1,
103211,P190,0,
109370,P182,1,
105109,P191,4,
102796,P184,2,
109732,P171,1,
109453,P168,2,
100615,P195,4,
100799,P163,0,
104364,P178,1,
107301,P191,4,
103248,P170,2,
109716,P185,1,
108224,P164,5,
104792,P170,1,
106030,P173,3,
100999,P169,2,
103978,P198,5,
107004,P166,5,
101489,P163,1,
106024,P164,3,
105275,P182,5,
104760,P161,2,
102110,P164,0,
103270,P167,4,
109305,P159,3,
109016,P159,0,
100950,P166,1,
107344,P177,5,
102875,P162,1,
105087,P170,4,
100858,P179,3,
108044,P181,2,
102886,P197,2,
108550,P186,4,
104745,P186,3,
100900,P163,5,
100631,P171,3,
109402,P197,0,
106310,P188,2,
103824,P161,4,
103532,P196,2,
103858,P169,0,
101751,P193,0,
106756,P180,4,
105491,P188,2,
101803,P197,2,
103335,P193,1,
103629,P197,5,
102182,P175,1,
103842,P191,4,
109780,P177,1,
108235,P166,1,
101728,P196,0,
103875,P174,3,
107228,P176,5,
105843,P173,1,
106031,P167,5,
106829,P196,4,
109852,P176,4,
104360,P178,3,
107987,P197,2,
102729,P176,2,
105768,P167,2,
102307,P181,2,
102396,P195,0,
109201,P184,1,
109223,P164,3,
103445,P159,4,
109352,P190,5,
105301,P189,4,
109339,P166,4,
107036,P165,0,
101572,P190,0,
109707,P183,1,
101342,P196,2,
104799,P188,4,
105809,P171,2,
108665,P178,4,
109211,P197,1,
107702,P162,5,
107100,P193,1,
107811,P197,2,
106523,P198,0,
109172,P193,1,
106349,P185,5,
104880,P194,5,
101196,P197,3,
106115,P161,4,
106402,P176,4,
100356,P164,2,
103448,P167,1,
103621,P197,4,
109142,P196,2,
102150,P173,4,
103978,P166,4,
109753,P180,5,
103513,P193,1,
101695,P184,4,
105100,P197,1,
101653,P172,1,
103986,P166,4,
107820,P181,1,
100198,P178,2,
108942,P159,2,
108823,P176,0,
102146,P191,5,
106699,P184,0,
108588,P167,4,
107323,P190,0,
107756,P166,5,
105452,P160,0,
108726,P196,0,
102395,P193,0,
102551,P192,3,
104993,P181,1,
104463,P176,3,
103867,P193,5,
109670,P179,1,
102398,P166,3,
104812,P167,0,
108604,P190,4,
105818,P167,2,
103670,P196,4,
101341,P189,3,
100682,P194,2,
108087,P195,3,
108712,P179,2,
101486,P184,1,
107512,P170,5,
104186,P195,0,
100818,P183,2,
102367,P162,4,
104182,P170,2,
107464,P173,4,
104068,P181,3,
109816,P170,2,
109233,P198,0,
106690,P194,3,
103935,P174,5,
103805,P186,4,
108415,P190,0,
107932,P195,1,
106968,P174,1,
104264,P165,3,
100735,P178,3,
106311,P174,2,
103445,P177,2,
104187,P183,4,
104679,P168,3,
102985,P187,1,
102611,P177,1,
106096,P168,4,
107401,P168,1,
102224,P197,1,
104453,P196,0,
106691,P196,1,
103234,P174,0,
108271,P180,0,
104788,P170,4,
108449,P174,5,
108253,P175,0,
103313,P163,4,
102698,P168,3,
106912,P192,0,
103244,P196,0,
109774,P186,2,
105268,P179,4,
105591,P182,3,
108190,P182,2,
102739,P195,0,
109067,P187,1,
106512,P192,4,
101144,P165,3,
108119,P174,5,
104039,P171,4,
106731,P191,2,
106881,P161,5,
107638,P198,0,
106313,P182,5,
105916,P197,2,
100330,P169,3,
102121,P179,5,
106263,P181,4,
101911,P165,2,
104817,P179,3,
103046,P190,3,
109379,P193,3,
100709,P162,3,
102590,P175,0,
108215,P160,3,
108904,P198,0,
102565,P176,0,
104699,P170,2,
106189,P166,4,
103968,P175,0,
100154,P198,5,
106792,P164,3,
102649,P161,0,
104982,P173,5,
103594,P163,0,
102528,P175,2,
108605,P171,1,
103580,P181,2,
101843,P161,1,
100592,P167,3,
104611,P173,0,
103584,P174,4,
109512,P180,2,
103614,P161,1,
102524,P198,1,
105646,P186,5,
109929,P184,4,
105535,P172,1,
102043,P173,2,
109477,P177,0,
109569,P160,2,
109571,P159,1,
101837,P191,0,
109397,P168,5,
107517,P181,0,
104816,P159,1,
100517,P173,0,
100903,P170,5,
102119,P177,2,
101038,P163,1,
109942,P163,5,
101057,P197,0,
108938,P183,5,
109892,P191,5,
108939,P178,3,
105563,P171,3,
109317,P174,5,
107543,P186,2,
108002,P168,3,
104134,P171,0,
105651,P183,4,
108691,P198,3,
104868,P196,5,
108074,P169,0,
108175,P192,0,
107328,P163,2,
108177,P188,1,
106204,P185,3,
102767,P192,1,
101159,P185,3,
108647,P179,2,
100090,P189,2,
106115,P170,5,
103640,P180,0,
100608,P161,5,
106185,P177,2,
107514,P165,3,
103757,P181,3,
106522,P191,2,
109265,P180,2,
106293,P166,5,
101250,P162,5,
102805,P165,0,
103857,P167,2,
102736,P159,1,
109368,P190,0,
106268,P172,5,
107228,P173,5,
104721,P176,3,
108957,P180,3,
108998,P197,2,
102262,P188,3,
105503,P164,2,
100565,P187,0,
103822,P169,0,
107337,P180,1,
101671,P194,4,
109837,P185,3,
103576,P160,4,
103360,P180,0,
103451,P186,1,
100260,P191,3,
101076,P181,3,
108500,P167,2,
104765,P164,5,
100802,P171,2,
109772,P171,4,
101078,P180,0,
108222,P181,0,
106820,P168,4,
102166,P160,4,
108859,P186,3,
108002,P176,4,
102372,P170,1,
107349,P159,5,
109182,P159,5,
100222,P184,4,
100336,P176,3,
108603,P166,4,
104801,P172,2,
103310,P172,2,
101855,P159,4,
104907,P159,5,
108970,P164,4,
107397,P163,5,
103972,P178,1,
109335,P173,3,
106237,P193,4,
104838,P193,5,
109974,P191,3,
100192,P164,5,
104298,P198,2,
103587,P194,3,
107490,P189,0,
109253,P196,1,
109646,P165,0,
104072,P168,0,
101256,P165,2,
106362,P159,4,
105040,P183,3,
108303,P174,4,
109255,P183,0,
108343,P188,5,
107909,P183,1,
108956,P171,5,
104511,P182,1,
106375,P181,4,
102308,P172,4,
100688,P163,3,
104081,P168,5,
101151,P169,0,
105809,P179,1,
109836,P191,5,
109325,P167,5,
109885,P163,1,
108519,P168,1,
102014,P185,2,
106552,P187,3,
106723,P160,2,
107703,P166,4,
104149,P176,2,
101217,P165,1,
106546,P190,0,
105451,P173,4,
100690,P184,2,
104998,P193,3,
106504,P159,4,
108026,P159,2,
100950,P161,2,
103697,P194,4,
104532,P166,0,
103996,P168,4,
100905,P194,5,
101823,P163,4,
102726,P182,2,
109318,P197,0,
100757,P171,5,
105666,P178,1,
100907,P174,1,
108996,P189,0,
107833,P173,5,
106849,P166,2,
105101,P159,5,
108473,P185,0,
103171,P197,2,
106970,P195,4,
107606,P168,0,
104906,P186,2,
102315,P180,1,
106070,P166,5,
104236,P169,4,
106872,P164,1,
103180,P194,3,
106695,P190,0,
101137,P188,3,
107109,P198,5,
103630,P188,3,
104524,P170,5,
101783,P184,5,
107666,P182,1,
105402,P163,5,
106794,P164,3,
107577,P165,3,
107921,P183,1,
100436,P169,5,
106453,P191,2,
108842,P191,5,
105715,P171,2,
107798,P170,4,
109698,P171,2,
104776,P169,1,
106507,P192,0,
104617,P179,0,
103666,P178,3,
109867,P187,3,
108771,P160,4,
106674,P172,2,
105736,P187,2,
101987,P193,2,
108881,P169,1,
101300,P189,5,
103584,P171,2,
102758,P175,1,
101958,P188,0,
107645,P187,2,
101529,P198,1,
100257,P172,5,
102093,P185,5,
104045,P173,0,
101396,P176,0,
104714,P184,0,
103112,P190,1,
101152,P191,2,
106197,P188,3,
103413,P192,1,
104365,P177,5,
109025,P186,4,
100087,P167,4,
101864,P183,1,
103538,P175,2,
107456,P171,5,
105731,P169,0,
106627,P186,1,
107163,P191,5,
100184,P188,0,
100704,P198,3,
103407,P189,4,
104821,P194,0,
103021,P167,2,
107918,P170,0,
101121,P189,1,
106890,P191,2,
107305,P189,3,
104448,P183,1,
107455,P166,5,
100230,P181,1,
104791,P190,0,
109398,P174,2,
108263,P171,5,
102122,P196,4,
103543,P186,5,
104826,P159,4,
100393,P168,5,
103955,P177,1,
109256,P169,2,
109947,P179,4,
109179,P161,5,
106824,P191,4,
100518,P198,3,
108599,P183,3,
109338,P164,2,
103091,P196,1,
108546,P179,4,
100172,P184,4,
100363,P163,3,
107948,P187,3,
102933,P160,2,
109374,P180,5,
100793,P197,1,
109720,P189,2,
104580,P159,0,
100357,P176,5,
103860,P160,1,
106529,P186,0,
104380,P185,0,
101335,P182,4,
108494,P186,5,
104785,P185,0,
108160,P178,2,
104082,P194,4,
105675,P198,5,
106124,P188,2,
109389,P187,4,
107112,P169,2,
102978,P194,4,
103880,P190,1,
100384,P174,1,
102928,P177,5,
104372,P161,5,
103988,P163,0,
101332,P174,5,
106502,P165,5,
102724,P193,1,
101177,P160,5,
104096,P160,4,
101009,P174,1,
102268,P191,4,
107718,P178,2,
103470,P164,2,
107887,P173,0,
102296,P183,4,
103418,P178,0,
106270,P174,4,
102971,P195,2,
109486,P173,4,
109887,P190,4,
101338,P169,5,
108956,P194,2,
105297,P160,4,
104831,P193,3,
106862,P162,0,
104553,P165,0,
102920,P172,3,
106203,P196,4,
104544,P169,0,
109627,P164,4,
103344,P181,0,
103339,P175,2,
107767,P182,5,
109305,P184,3,
108961,P178,3,
101832,P180,2,
106942,P196,3,
101429,P163,5,
108792,P198,5,
105337,P188,1,
102618,P197,1,
102547,P196,5,
106847,P169,2,
104479,P175,5,
101550,P188,3,
105941,P176,0,
109889,P178,2,
106141,P195,0,
108204,P177,3,
106472,P165,4,
104214,P192,2,
102148,P182,1,
109722,P188,2,
106772,P162,0,
106788,P161,4,
101779,P174,2,
105627,P198,1,
108390,P192,0,
104267,P171,3,
108897,P174,0,
109354,P187,5,
106781,P170,3,
105190,P164,5,
108559,P195,2,
101286,P179,1,
107699,P187,2,
106702,P190,0,
101818,P179,0,
105740,P175,0,
104089,P168,0,
107351,P194,2,
104003,P160,4,
104823,P198,4,
101832,P166,0,
109004,P173,3,
108771,P187,3,
104964,P175,3,
102102,P188,2,
103751,P175,0,
102511,P196,3,
105462,P161,4,
103471,P180,3,
106080,P189,0,
109064,P174,2,
105385,P183,1,
109860,P192,1,
106523,P195,2,
109733,P178,4,
105531,P159,2,
101412,P195,4,
104459,P173,1,
102065,P160,4,
100446,P163,0,
106619,P177,3,
109621,P179,3,
103530,P192,0,
107763,P160,0,
103505,P162,4,
107924,P170,2,
107658,P173,2,
109405,P179,2,
102579,P167,0,
100301,P176,1,
104575,P181,2,
102418,P168,2,
104588,P164,2,
103513,P190,0,
106922,P184,0,
105462,P166,2,
107796,P191,1,
102682,P194,3,
100998,P195,4,
107687,P162,1,
103874,P189,1,
109104,P173,2,
102490,P180,4,
100940,P179,2,
107750,P176,2,
108525,P192,5,
103744,P185,3,
101557,P175,2,
108628,P164,4,
103222,P176,2,
102892,P180,2,
106907,P181,5,
106957,P186,3,
100536,P160,5,
106803,P194,4,
108134,P170,3,
108290,P197,3,
104233,P195,0,
106450,P174,0,
104244,P189,1,
104837,P189,1,
100012,P190,4,
106445,P194,4,
103233,P167,4,
103430,P170,2,
102940,P196,5,
102875,P161,5,
101223,P177,1,
107244,P194,5,
104408,P172,3,
103653,P164,3,
107185,P179,1,
100364,P184,3,
108589,P192,3,
109844,P189,4,
103195,P164,0,
105039,P197,0,
105487,P165,0,
101604,P166,5,
106033,P195,0,
106708,P175,4,
101242,P192,3,
106478,P175,0,
104501,P188,2,
101903,P180,5,
102075,P180,5,
104932,P195,5,
102145,P170,5,
104830,P172,4,
107877,P197,3,
106222,P171,0,
105688,P185,0,
102542,P193,4,
104392,P177,0,
106502,P175,2,
100489,P171,0,
107818,P183,1,
102479,P163,5,
108715,P184,1,
100965,P189,1,
108870,P186,1,
104199,P177,3,
104184,P167,4,
104664,P176,5,
107456,P167,2,
102769,P176,1,
109999,P186,0,
102513,P161,1,
109805,P186,5,
107406,P161,5,
103050,P168,0,
103414,P175,1,
108948,P193,3,
109402,P191,5,
105362,P190,3,
103080,P170,5,
108756,P171,0,
101171,P163,1,
104153,P193,2,
104364,P196,4,
100528,P188,3,
100630,P165,1,
109561,P162,3,
107514,P169,2,
104053,P161,5,
108385,P192,5,
100707,P182,5,
105890,P198,5,
100096,P176,1,
108165,P184,5,
107215,P166,2,
100711,P195,5,
100699,P173,0,
109028,P182,5,
101282,P187,3,
105763,P191,2,
106988,P198,0,
103601,P193,3,
109282,P184,2,
102962,P180,4,
109783,P171,5,
106915,P172,3,
107474,P184,4,
100986,P164,4,
108968,P186,2,
103875,P177,1,
104151,P159,1,
108201,P187,2,
108699,P171,5,
108958,P187,4,
108178,P181,5,
108549,P190,4,
104618,P183,2,
101412,P189,4,
102811,P163,4,
107635,P163,0,
106406,P195,4,
107298,P188,3,
109710,P188,2,
100056,P196,0,
100029,P172,0,
106152,P194,5,
109288,P180,3,
101384,P183,3,
106159,P165,3,
100271,P178,4,
108358,P174,5,
105553,P197,2,
108224,P175,4,
107658,P187,2,
106347,P173,4,
108320,P180,4,
104548,P163,1,
109259,P161,2,
102775,P175,0,
101780,P192,2,
100962,P182,5,
105470,P168,0,
100614,P168,5,
108059,P162,2,
108750,P182,2,
106741,P193,2,
103793,P197,4,
105302,P166,0,
100078,P162,2,
105058,P187,2,
105592,P187,1,
107164,P190,0,
109366,P183,4,
100213,P193,2,
100864,P172,5,
101616,P166,0,
105241,P165,5,
100843,P193,0,
106647,P197,0,
106155,P176,5,
100707,P193,4,
103991,P196,1,
109420,P177,0,
108262,P160,0,
105479,P164,5,
108578,P190,3,
108668,P179,4,
102239,P191,4,
102334,P168,1,
104157,P198,3,
108721,P163,2,
109663,P172,3,
107386,P168,4,
101906,P168,0,
102803,P170,0,
103554,P176,5,
102241,P176,1,
103145,P165,1,
105114,P161,3,
104846,P175,2,
104018,P163,3,
104309,P178,2,
101290,P162,1,
105879,P192,4,
105347,P189,4,
104705,P163,5,
106232,P190,0,
106251,P161,2,
108204,P191,3,
108140,P191,0,
101624,P171,4,
106770,P166,0,
103915,P197,3,
100414,P190,1,
100276,P187,1,
109485,P193,5,
101783,P160,1,
106412,P170,4,
102258,P174,5,
100046,P178,5,
102580,P186,0,
101865,P165,4,
105404,P175,4,
100467,P191,1,
103817,P184,3,
106737,P160,5,
103584,P160,3,
104599,P183,3,
103913,P198,5,
108112,P186,2,
103379,P171,0,
103198,P183,2,
108239,P160,1,
105286,P173,1,
105886,P182,2,
104985,P198,5,
105966,P172,5,
109531,P184,1,
106633,P167,4,
105230,P174,5,
104243,P190,0,
100678,P176,3,
104571,P198,0,
103844,P197,2,
103851,P181,0,
102545,P160,4,
108325,P171,2,
100302,P165,4,
100432,P177,4,
105844,P178,5,
100962,P164,1,
108998,P196,3,
102630,P161,3,
106778,P198,2,
104615,P180,2,
101121,P160,4,
107561,P189,5,
105915,P168,4,
101236,P190,0,
107288,P173,2,
109972,P159,0,
100971,P162,2,
105844,P172,0,
107078,P198,2,
100643,P159,3,
104520,P159,3,
102050,P194,5,
102640,P188,1,
109023,P165,5,
104518,P177,2,
108010,P195,2,
108310,P179,1,
106032,P191,2,
105776,P194,2,
104133,P191,4,
101717,P193,4,
102014,P193,3,
100254,P162,0,
102955,P188,2,
109796,P162,5,
106665,P190,0,
103638,P189,4,
103223,P182,4,
109288,P174,0,
103745,P191,3,
102225,P182,1,
107663,P198,5,
105007,P165,3,
108843,P171,3,
102977,P188,4,
101922,P182,2,
100404,P193,5,
109365,P190,3,
108729,P167,4,
107413,P193,0,
102188,P169,5,
107134,P198,2,
100292,P186,4,
106407,P159,2,
104846,P179,4,
100122,P189,1,
105161,P160,4,
105771,P186,0,
103428,P173,0,
102164,P196,3,
100256,P161,2,
101723,P164,3,
105092,P196,0,
108333,P163,0,
103087,P192,1,
102219,P188,4,
102869,P190,3,
101544,P162,5,
109545,P182,2,
106822,P171,5,
109502,P185,4,
105986,P182,5,
103604,P164,0,
102972,P185,1,
100734,P177,0,
108334,P162,1,
109591,P187,3,
103986,P172,1,
101309,P164,1,
109407,P180,0,
109332,P164,5,
104915,P165,3,
106254,P176,0,
106743,P184,5,
100166,P162,5,
100578,P184,5,
101305,P180,5,
106946,P188,4,
102672,P195,5,
101196,P170,5,
109381,P180,1,
103869,P197,0,
106835,P193,0,
109325,P185,2,
101513,P166,0,
107070,P166,3,
104466,P167,0,
109128,P195,0,
104366,P191,3,
103742,P198,1,
101479,P185,1,
101122,P171,3,
102188,P177,5,
100998,P194,2,
108154,P192,5,
105570,P183,2,
100475,P170,4,
108681,P191,2,
105074,P186,2,
102999,P168,1,
101478,P198,0,
100358,P164,0,
109382,P182,1,
109301,P162,2,
102511,P161,5,
104573,P197,3,
109359,P186,0,
103698,P165,4,
109749,P194,2,
108194,P196,2,
101722,P181,2,
109732,P166,5,
106154,P180,5,
108930,P179,4,
104108,P184,4,
100397,P187,3,
102500,P180,5,
101678,P190,4,
108668,P191,0,
108872,P186,1,
107548,P191,5,
107294,P198,3,
105600,P173,0,
104041,P168,1,
107386,P173,5,
108602,P192,2,
105258,P160,2,
106719,P159,2,
108619,P183,4,
100172,P193,5,
106107,P188,4,
105294,P194,5,
102773,P184,2,
108721,P195,5,
100777,P187,0,
108622,P198,3,
108465,P166,5,
100822,P175,2,
102298,P163,4,
108656,P191,2,
108747,P171,1,
106919,P168,0,
108891,P162,3,
102559,P170,2,
103662,P196,0,
109604,P162,1,
109693,P188,3,
106208,P160,5,
104488,P176,4,
109514,P192,0,
104897,P185,2,
105838,P174,3,
104259,P198,2,
101014,P166,2,
105204,P166,0,
106737,P187,2,
103986,P161,2,
109338,P168,4,
105796,P193,3,
102676,P198,3,
107237,P164,1,
106777,P177,0,
102944,P185,5,
105675,P181,2,
102141,P163,0,
101865,P177,1,
103014,P165,1,
109235,P163,1,
101068,P167,2,
101011,P163,0,
100779,P185,0,
109469,P184,0,
100282,P165,4,
107555,P168,0,
107085,P182,0,
101936,P163,5,
103870,P165,5,
109470,P196,0,
101697,P195,0,
108261,P184,1,
101261,P193,1,
101245,P179,3,
106376,P166,2,
104558,P191,0,
109554,P187,5,
100415,P190,4,
103214,P162,5,
108330,P197,1,
101858,P180,2,
103761,P184,3,
100065,P184,3,
101500,P187,5,
106220,P165,2,
106496,P181,2,
101147,P182,5,
101251,P185,3,
108527,P176,5,
105959,P168,5,
104531,P167,1,
102849,P177,5,
101270,P190,4,
106219,P193,2,
107257,P178,0,
106752,P171,3,
102001,P195,1,
109444,P192,5,
105806,P179,0,
103448,P173,2,
104688,P172,5,
108400,P196,3,
102928,P173,1,
102045,P172,1,
102492,P191,4,
104657,P177,4,
101155,P184,5,
107718,P190,0,
102274,P177,2,
102062,P179,4,
108827,P178,5,
109894,P162,3,
104353,P175,2,
100457,P194,2,
108051,P188,1,
108596,P190,3,
105295,P168,3,
100502,P183,5,
106945,P179,3,
103932,P181,4,
100430,P166,3,
103816,P188,2,
109615,P169,1,
106201,P175,1,
108325,P164,0,
103573,P198,4,
109232,P175,4,
100484,P170,3,
103225,P165,2,
107645,P179,5,
104836,P193,2,
107492,P174,0,
108226,P172,0,
101632,P190,1,
102077,P166,2,
109119,P197,2,
103491,P179,0,
103713,P188,5,
101365,P175,0,
103942,P191,3,
106546,P178,0,
104484,P182,2,
100385,P163,0,
100245,P190,1,
108542,P189,5,
100706,P160,4,
100812,P167,2,
102146,P160,4,
103966,P165,1,
101900,P187,1,
106555,P188,4,
103124,P198,4,
109036,P185,4,
107728,P175,1,
108630,P159,2,
100488,P174,3,
107814,P182,1,
102732,P169,4,
109761,P173,4,
105844,P176,5,
105253,P198,2,
100139,P192,5,
109254,P190,5,
106762,P191,3,
105386,P166,0,
108798,P189,5,
106483,P175,5,
108525,P192,3,
104123,P184,3,
103309,P161,0,
107879,P189,5,
109633,P194,5,
106284,P164,4,
108187,P184,2,
107491,P182,3,
102517,P194,1,
105826,P179,5,
108193,P171,3,
103321,P181,5,
101838,P181,4,
106600,P189,3,
103687,P186,1,
102710,P198,1,
109423,P164,4,
106170,P161,5,
104079,P178,4,
100789,P160,5,
108449,P186,4,
106999,P195,1,
106022,P176,0,
104195,P178,4,
108016,P171,2,
103851,P164,1,
104617,P174,4,
103616,P180,1,
100923,P178,3,
106217,P192,1,
101406,P176,3,
101786,P177,5,
101325,P160,1,
109786,P159,4,
101142,P182,2,
108484,P191,3,
109805,P183,1,
103762,P161,1,
109914,P185,0,
105063,P174,0,
100091,P180,2,
104453,P178,5,
101744,P163,4,
108280,P195,1,
100237,P184,2,
103374,P194,1,
106875,P186,2,
106355,P184,1,
109134,P192,2,
100890,P182,0,
107787,P170,0,
108463,P168,5,
108794,P182,2,
109667,P185,0,
103371,P181,0,
101298,P171,4,
100389,P185,2,
103377,P180,2,
108092,P179,1,
101516,P178,4,
107773,P194,5,
109208,P174,0,
105269,P172,2,
100270,P173,4,
108147,P193,2,
105390,P165,4,
103776,P192,4,
109322,P198,2,
107966,P176,3,
109354,P188,2,
106708,P196,1,
103174,P198,4,
105590,P166,1,
104118,P195,3,
106463,P178,3,
108272,P174,2,
101185,P197,2,
104206,P197,2,
106826,P165,4,
100718,P171,1,
100795,P185,5,
100822,P195,2,
101465,P183,2,
107836,P174,1,
107101,P178,2,
107780,P176,5,
101142,P198,0,
101793,P166,3,
104142,P159,5,
108138,P198,3,
102357,P163,5,
105794,P162,1,
100875,P180,3,
107137,P198,4,
102443,P164,1,
103536,P172,1,
104755,P189,2,
100841,P188,4,
106656,P196,5,
104449,P194,0,
106767,P177,2,
108233,P170,2,
102505,P180,1,
101219,P183,2,
109454,P185,1,
108410,P194,3,
104342,P186,5,
101372,P175,2,
108028,P159,2,
100284,P163,5,
107115,P194,0,
105217,P192,3,
107923,P190,1,
105520,P174,3,
102904,P165,0,
102907,P191,5,
103536,P186,2,
108703,P189,2,
100150,P178,2,
108105,P165,1,
107897,P186,5,
106410,P193,5,
108399,P187,4,
108451,P187,4,
108141,P160,4,
105119,P173,5,
105586,P176,1,
109610,P160,2,
103075,P159,5,
100059,P196,2,
107925,P172,2,
106541,P177,1,
103778,P192,1,
106551,P183,3,
103305,P189,3,
103320,P196,1,
102596,P173,0,
101848,P190,4,
108472,P189,3,
105411,P186,2,
105011,P197,3,
105015,P177,5,
108646,P175,4,
104464,P160,5,
106670,P195,5,
108414,P195,2,
100866,P187,0,
100164,P179,3,
107024,P164,0,
104670,P188,3,
101443,P180,5,
102486,P190,0,
100598,P191,3,
108917,P184,1,
108266,P168,0,
103520,P188,5,
100532,P173,0,
105209,P184,5,
108535,P179,5,
101720,P171,0,
104332,P159,0,
105010,P187,1,
109978,P193,4,
107006,P171,3,
100804,P163,0,
105636,P168,4,
100633,P170,0,
105724,P169,4,
109855,P175,2,
100350,P175,3,
107101,P172,1,
106977,P182,3,
102529,P182,4,
108174,P159,2,
100472,P187,2,
100386,P169,4,
101086,P165,0,
103455,P190,1,
105588,P180,5,
103797,P179,2,
103737,P196,4,
107004,P193,5,
104421,P193,2,
100391,P172,3,
107689,P190,3,
104953,P166,4,
107559,P178,4,
100694,P195,3,
109043,P166,3,
